estimate,p.value,conf.low,conf.high,method,alternative,annotation,padj,log_or,log_ci.lo,log_ci.hi,direction,source,model
0.7933174933348286,1.1757964357484452e-7,0.7249892673057231,0.8665976277443798,Fisher's Exact Test for Count Data,two.sided,13_ReprPC,1.2933760793232897e-6,-0.23153176756872712,-0.32159842795328236,-0.14318050710866956,Age-Hypermethylated,CHMM,Eq3 Age Significant
1.1953922518362698,0.008535067495487332,1.0453221795750491,1.3614050571401413,Fisher's Exact Test for Count Data,two.sided,11_BivFlnk,0.025605202486461996,0.1784743757375795,0.04432514371374733,0.3085172966862964,Age-Hypermethylated,CHMM,Eq3 Age Significant
0.46870547429461473,1.9741758931106813e-9,0.3473114370666404,0.6190898793236436,Fisher's Exact Test for Count Data,two.sided,12_EnhBiv,2.3690110717328176e-8,-0.7577806943806671,-1.0575333883990383,-0.4795048159922126,Age-Hypermethylated,CHMM,Eq3 Age Significant
1.2010815540016027,1.949527890008639e-5,1.1044890115544062,1.3042432774799537,Fisher's Exact Test for Count Data,two.sided,1_TssA,1.1697167340051835e-4,0.18322244587283606,0.09938279503217233,0.26562300858847215,Age-Hypermethylated,CHMM,Eq3 Age Significant
1.93629064208312,1.85016812403105e-86,1.8208652097644256,2.057564436161628,Fisher's Exact Test for Count Data,two.sided,2_TssAFlnk,3.885353060465205e-85,0.6607741026296826,0.5993117781071401,0.7215229707757235,Age-Hypermethylated,CHMM,Eq3 Age Significant
1.3034350348871353,4.555166643173759e-30,1.246595592819012,1.362367418468297,Fisher's Exact Test for Count Data,two.sided,5_TxWk,6.832749964760639e-29,0.26500311416754824,0.22041631002539153,0.30922393527437164,Age-Hypomethylated,CHMM,Eq3 Age Significant
2.2845053136581104,0,2.19823193275953,2.3737706204574676,Fisher's Exact Test for Count Data,two.sided,4_Tx,0,0.8261495079795742,0.78765337032339,0.8644796699765458,Age-Hypomethylated,CHMM,Eq3 Age Significant
2.70613311296428,7.466821473376344e-23,2.257351069286828,3.2223041693308345,Fisher's Exact Test for Count Data,two.sided,3_TxFlnk,9.706867915389248e-22,0.9955207203215288,0.8141920326097871,1.1700966841881637,Age-Hypomethylated,CHMM,Eq3 Age Significant
2.5803327897631014,2.754647450893485e-67,2.3426286943538535,2.8367253291723613,Fisher's Exact Test for Count Data,two.sided,6_EnhG,5.784759646876319e-66,0.947918378895525,0.8512736725130743,1.0426503337876067,Age-Hypomethylated,CHMM,Eq3 Age Significant
1.24415468529565,2.4564930652326514e-7,1.1461700659884781,1.3485571977635746,Fisher's Exact Test for Count Data,two.sided,7_Enh,1.965194452186121e-6,0.21845633167974365,0.13642600692331625,0.29903527854059403,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.23620949367990782,3.836408951927442e-11,0.125506731169039,0.4050616772626891,Fisher's Exact Test for Count Data,two.sided,8_ZNF/Rpts,3.8364089519274424e-10,-1.4430361826315707,-2.075395887035534,-0.9037159339329685,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.8991703334134009,1.9001158694012233e-6,0.8599519990111888,0.939905208910431,Fisher's Exact Test for Count Data,two.sided,Promoter,1.140069521640734e-5,-0.10628279258736438,-0.15087870639557333,-0.061976250387589846,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.6032382149534478,1.2996367004329214e-211,0.5833517122302622,0.6237317765831378,Fisher's Exact Test for Count Data,two.sided,15_Quies,2.859200740952427e-210,-0.5054431105924864,-0.5389649945485626,-0.47203484824197833,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.8044089969960287,2.651732194254793e-26,0.7716463561964465,0.8382874444318476,Fisher's Exact Test for Count Data,two.sided,14_ReprPCWk,3.7124250719567103e-25,-0.2176474364171624,-0.2592289217400807,-0.1763942248668693,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.9185932007881623,0.21648291988142002,0.8009648103039053,1.0490153281596493,Fisher's Exact Test for Count Data,two.sided,9_Het,0.21648291988142002,-0.0849119088289599,-0.2219382650836877,0.04785194147103483,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.8456276376204879,8.696996741671436e-4,0.7628019405614384,0.9352275036386781,Fisher's Exact Test for Count Data,two.sided,10_TssBiv,0.0022604926189839984,-0.16767616092463894,-0.27075686126141846,-0.06696545989115844,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.7413269514177566,2.5327319017381108e-21,0.6943417441690969,0.7908251553912576,Fisher's Exact Test for Count Data,two.sided,13_ReprPC,3.039278282085733e-20,-0.29931352101589814,-0.36479101292097693,-0.23467837813690315,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.30263658504500346,8.228623064380974e-60,0.2515747886907761,0.3611061949623261,Fisher's Exact Test for Count Data,two.sided,11_BivFlnk,1.6457246128761947e-58,-1.1952225826061593,-1.3800149631083334,-1.0185831950377255,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.6701430514612944,5.789242756408122e-7,0.5635769143935397,0.7913268701523122,Fisher's Exact Test for Count Data,two.sided,12_EnhBiv,4.0524699294856855e-6,-0.4002640797433425,-0.5734514607732216,-0.23404415997104852,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.6134510985748874,2.530016472422954e-39,0.566272137763972,0.6636735406753729,Fisher's Exact Test for Count Data,two.sided,1_TssA,4.554029650361317e-38,-0.4886547269324849,-0.5686805075601851,-0.4099649060173303,Age-Hypomethylated,CHMM,Eq3 Age Significant
0.8525309657816696,1.0672225636402587e-7,0.8022067152977779,0.9053376462999966,Fisher's Exact Test for Count Data,two.sided,2_TssAFlnk,9.605003072762328e-7,-0.15954574698658774,-0.22038895457952934,-0.09944731502866674,Age-Hypomethylated,CHMM,Eq3 Age Significant
